Accuracy,Loss
89.25403225806451,0.4711508189478228
63.05443548387097,2.4809684130453293
71.5524193548387,1.298308208296376
42.38911290322581,3.5140822364437962
61.118951612903224,1.4788785069219528
53.40725806451613,1.606345792355076
49.79838709677419,1.663617483262093
49.082661290322584,1.7001446139427923
50.67540322580645,1.5913038522966447
53.497983870967744,1.454181195074512
55.917338709677416,1.3359286023724464
62.14717741935484,1.153987532277261
67.31854838709677,1.0729603867377004
66.69354838709677,1.0097386837005615
70.26209677419355,0.896353974265437
72.73185483870968,0.8249269854637884
74.32459677419355,0.7372439371001336
74.39516129032258,0.6875497302701397
76.76411290322581,0.6197094646192366
81.41129032258064,0.579423750215961
83.15524193548387,0.5474070314438112
83.93145161290323,0.49131240479407773
83.8508064516129,0.474355042461426
83.60887096774194,0.4720587697721297
84.91935483870968,0.4745494524317403
85.69556451612904,0.4550397157669067
84.57661290322581,0.5346324097725653
86.0383064516129,0.46017934516552955
85.26209677419355,0.45529482422336454
85.35282258064517,0.4787747155274114
86.28024193548387,0.47411292772139274
86.81451612903226,0.47054535150527954
86.90524193548387,0.4733350528824714
87.26814516129032,0.45854274688228486
87.43951612903226,0.4239486686164333
86.67338709677419,0.42463484541062385
85.71572580645162,0.4389021126493331
87.67137096774194,0.373429655932611
89.6774193548387,0.3268260210752487
88.94153225806451,0.37290940457774746
87.95362903225806,0.42337962177491956
88.59879032258064,0.40727627094714874
89.41532258064517,0.3689776012013035
89.9899193548387,0.33219911311903305
90.02016129032258,0.329600806293949
88.94153225806451,0.37170038348244083
87.78225806451613,0.4163671879518417
89.00201612903226,0.3739134434730776
90.39314516129032,0.3249710053686173
91.22983870967742,0.29935181032746067
