Accuracy,Loss
46.79435483870968,1.523972095597175
50.997983870967744,1.4100307537663368
53.80040322580645,1.3427693043985673
53.528225806451616,1.3584250080970026
52.65120967741935,1.3682214675411102
53.377016129032256,1.33433486992313
54.25403225806452,1.3063110951454409
54.38508064516129,1.3025007786289338
54.44556451612903,1.3058112663607444
54.707661290322584,1.30210494226025
55.16129032258065,1.2924345593298636
55.604838709677416,1.2795135524965102
55.39314516129032,1.2725920531057542
55.625,1.2724530604577833
55.61491935483871,1.273232795730714
55.65524193548387,1.2704932685821286
55.715725806451616,1.2664932616295352
55.877016129032256,1.261663770291113
55.846774193548384,1.2564579882929403
56.108870967741936,1.2524746271871752
56.16935483870968,1.2502327780569753
56.25,1.250852786341021
56.21975806451613,1.2500604279579655
56.118951612903224,1.2477625439243931
56.13911290322581,1.2453880163931077
56.270161290322584,1.2420415478367959
56.542338709677416,1.2388924360275269
56.784274193548384,1.2385522273279006
56.99596774193548,1.2359673130896784
56.95564516129032,1.2324630994950572
56.91532258064516,1.2267362575377188
56.733870967741936,1.2218587017828417
56.67338709677419,1.2214161811336395
56.622983870967744,1.2225378820973059
56.76411290322581,1.2237063623243762
57.10685483870968,1.2249522224549325
57.33870967741935,1.2256617423026792
57.318548387096776,1.2277600853673873
57.328629032258064,1.2303444631638065
57.368951612903224,1.230103076273395
57.38911290322581,1.2259179911305826
57.600806451612904,1.2206766474631525
57.45967741935484,1.2166719794273377
57.600806451612904,1.2150078158224782
57.631048387096776,1.212916914493807
57.85282258064516,1.2094309952951248
57.88306451612903,1.2049081690849797
57.92338709677419,1.2027694652157446
57.85282258064516,1.2021725350810635
57.872983870967744,1.2026101723794014
57.872983870967744,1.2075343512719678
57.96370967741935,1.2141627119433496
57.903225806451616,1.214893469502849
57.86290322580645,1.214960559721916
57.993951612903224,1.2172604360888082
57.993951612903224,1.216572316231266
57.943548387096776,1.2108924131239613
58.225806451612904,1.2041081451600597
58.35685483870968,1.200798076198947
58.457661290322584,1.2025224516468664
58.568548387096776,1.199920509322997
58.538306451612904,1.1944636233391301
58.59879032258065,1.1915371310326361
58.47782258064516,1.1933320714581397
58.71975806451613,1.1922417609922347
58.659274193548384,1.1925483603631297
58.36693548387097,1.2018598587282243
58.36693548387097,1.2081403001662223
58.649193548387096,1.2035391669119557
58.67943548387097,1.2027023338502454
58.568548387096776,1.2082534040174178
58.62903225806452,1.2055119291428598
58.50806451612903,1.1974779844284058
58.91129032258065,1.1946390982597106
58.891129032258064,1.1959663698750158
58.90120967741935,1.1965834563778293
59.042338709677416,1.1894254865184908
59.193548387096776,1.1854868388945057
59.17338709677419,1.1868284656155494
59.163306451612904,1.1859931976564468
59.274193548387096,1.1824403851262986
59.203629032258064,1.189014913958888
58.840725806451616,1.199634765809582
58.810483870967744,1.2004923074476181
59.11290322580645,1.1936857346565493
59.09274193548387,1.1962354610043187
58.840725806451616,1.2030566130914995
59.002016129032256,1.1959909723651025
59.17338709677419,1.1920181578205478
59.09274193548387,1.1942412126448847
59.17338709677419,1.1911762206785141
59.203629032258064,1.1892251222364365
59.506048387096776,1.1836218891605255
59.56653225806452,1.1808538302298515
59.67741935483871,1.1830120528897932
59.516129032258064,1.1818870525206289
59.858870967741936,1.180185397978752
59.72782258064516,1.1895163878317803
59.40524193548387,1.1951759972879963
59.67741935483871,1.19310086465651
59.627016129032256,1.1899367886204872
59.243951612903224,1.1949049838127628
59.11290322580645,1.2015247544934673
59.32459677419355,1.193533888170796
59.40524193548387,1.19570234206415
59.38508064516129,1.1954927548285454
59.64717741935484,1.1863058117128187
59.465725806451616,1.1863875762108833
59.909274193548384,1.1788699276985661
59.80846774193548,1.1800489906341798
59.778225806451616,1.1830301684717979
59.83870967741935,1.1791261830637532
60.16129032258065,1.1791328737812659
59.979838709677416,1.1876535469485867
59.747983870967744,1.1920699381059217
59.72782258064516,1.1969378113746643
59.80846774193548,1.1915272866525957
59.546370967741936,1.1995968745600794
59.49596774193548,1.204418392335215
59.506048387096776,1.1964012545924032
59.435483870967744,1.2044042241188788
59.818548387096776,1.1960949024846477
59.96975806451613,1.189990823115072
59.778225806451616,1.1900831249452406
59.94959677419355,1.1795809303560565
60.12096774193548,1.186251465735897
60.12096774193548,1.1869811938654993
60.100806451612904,1.1812958498154917
60.30241935483871,1.1824448954674505
60.090725806451616,1.1914198794672566
59.899193548387096,1.1987932455155157
59.91935483870968,1.2046107830539827
59.98991935483871,1.1972185830916129
59.80846774193548,1.211096122957045
59.72782258064516,1.2132294674073496
59.80846774193548,1.207050802630763
59.42540322580645,1.2165842567720722
60.12096774193548,1.2031556725502015
60.0,1.1980677762339191
59.84879032258065,1.196568509071104
60.181451612903224,1.187455674140684
60.24193548387097,1.1984702921682788
60.32258064516129,1.194380663671801
60.38306451612903,1.1878674145667785
60.30241935483871,1.190387858498481
60.35282258064516,1.199791673306496
60.131048387096776,1.2145696705387485
60.181451612903224,1.2170538079354072
59.95967741935484,1.209617207896325
60.0,1.2285852689896861
60.03024193548387,1.2265237358308607
60.221774193548384,1.2161903069865319
59.6875,1.2227791001719812
59.627016129032256,1.2277410449520234
60.181451612903224,1.214998152948195
60.51411290322581,1.2071303159959854
60.15120967741935,1.2122864750123794
59.84879032258065,1.2066292943493013
60.15120967741935,1.196831174435154
60.060483870967744,1.206630048444194
59.94959677419355,1.2171559030009855
60.403225806451616,1.2189489403078633
60.50403225806452,1.2288946740088924
60.645161290322584,1.2293057399411356
60.11088709677419,1.2215340245154596
59.92943548387097,1.225813824899735
60.131048387096776,1.2394795833095427
60.0,1.2414350805744048
60.23185483870968,1.2353495532466519
60.020161290322584,1.2357001450753982
59.596774193548384,1.2439926420488665
59.667338709677416,1.234647548583246
59.96975806451613,1.218152360377773
60.181451612903224,1.2124476079017885
59.858870967741936,1.2106137575641756
59.65725806451613,1.210544833829326
59.79838709677419,1.211179691745389
60.15120967741935,1.2174911329823155
60.020161290322584,1.2397857123805631
60.403225806451616,1.2464045713024754
60.38306451612903,1.2350421274861982
60.24193548387097,1.2358637821289802
59.91935483870968,1.254393656023087
59.747983870967744,1.2620110092624541
60.060483870967744,1.253070778231467
60.141129032258064,1.2473966160128194
59.84879032258065,1.260202508203445
59.979838709677416,1.2605789280706836
59.818548387096776,1.239724834503666
60.07056451612903,1.2244570674434785
59.91935483870968,1.2203063661052336
59.40524193548387,1.224484984720907
59.788306451612904,1.2210022668684684
60.131048387096776,1.217705197488108
60.020161290322584,1.2437460737843666
59.96975806451613,1.2623266508502344
60.403225806451616,1.2553845963170451
60.372983870967744,1.2474643691893548
59.98991935483871,1.260506780685917
59.60685483870968,1.2828195264262539
59.67741935483871,1.2825766217324042
60.23185483870968,1.2625252765993917
60.16129032258065,1.2690770933704991
59.71774193548387,1.2890426128141341
59.788306451612904,1.2762561248194786
59.88911290322581,1.245890695818009
60.04032258064516,1.2295510868872366
59.38508064516129,1.2380541639943277
59.284274193548384,1.2425140511605048
59.98991935483871,1.2237971475047449
60.19153225806452,1.2374938422633757
59.95967741935484,1.2689537786668348
60.0,1.2810845240469901
60.30241935483871,1.2718818522268727
60.63508064516129,1.2639724616081485
59.80846774193548,1.2879164034320463
59.0625,1.3133662116143012
59.69758064516129,1.2928854330893487
60.100806451612904,1.2731868424723225
60.03024193548387,1.2927613096852457
59.52620967741935,1.311942337405297
59.63709677419355,1.293798082105575
59.707661290322584,1.2553458413770122
59.788306451612904,1.2388383484655812
58.86088709677419,1.2591122484976245
59.09274193548387,1.2553935866202077
59.818548387096776,1.2409756845043551
60.181451612903224,1.25115353638126
60.27217741935484,1.2789401550446786
60.08064516129032,1.302181170063634
60.23185483870968,1.2956892221204697
60.443548387096776,1.2855462924126655
59.60685483870968,1.3089306185322422
59.233870967741936,1.3265599377693669
59.76814516129032,1.3095733088831747
59.828629032258064,1.2944322859087298
59.6875,1.2969924622966398
59.506048387096776,1.3120980693447974
59.41532258064516,1.3103836986326403
59.314516129032256,1.2795982614640267
59.42540322580645,1.2538397008372892
59.38508064516129,1.2601401267513153
59.26411290322581,1.2729530922828183
59.34475806451613,1.2745804086808235
60.07056451612903,1.270508538138482
60.332661290322584,1.2717385011334572
60.24193548387097,1.2950367289204752
59.899193548387096,1.3218808831707123
59.88911290322581,1.3225489577939433
60.131048387096776,1.317934411956418
60.131048387096776,1.3146255908473845
59.667338709677416,1.3227728074596774
59.05241935483871,1.3289765096479846
59.32459677419355,1.3090927796979104
60.0,1.2779774654296137
59.52620967741935,1.2894926924859325
58.79032258064516,1.3081502076118223
59.153225806451616,1.2915952028766755
59.80846774193548,1.2671866259267253
59.828629032258064,1.2669191541210298
59.34475806451613,1.2986050759592365
59.48588709677419,1.3073063788875456
60.34274193548387,1.283109507637639
60.78629032258065,1.2927374039926836
60.131048387096776,1.333051339657076
59.94959677419355,1.3528346196297676
60.23185483870968,1.3291297574197092
60.73588709677419,1.3118502466909348
59.858870967741936,1.3363078482689397
59.082661290322584,1.357762547077671
59.243951612903224,1.3140343812204176
60.221774193548384,1.278044444514859
59.40524193548387,1.3013820236729037
58.931451612903224,1.3152566825189898
59.36491935483871,1.3064891392184843
59.98991935483871,1.287704900772341
59.83870967741935,1.2952173436841656
59.49596774193548,1.3309795421938742
59.939516129032256,1.313370325488429
60.524193548387096,1.296697986125946
60.453629032258064,1.3270156264305115
59.627016129032256,1.3663336873054504
59.88911290322581,1.3599217014928018
60.564516129032256,1.3293402867932473
60.05040322580645,1.342312108316729
59.243951612903224,1.38567527878669
59.042338709677416,1.3701465333661726
59.586693548387096,1.3072338250375564
59.747983870967744,1.2977520350487002
59.002016129032256,1.3214653088200476
59.042338709677416,1.3355583271672649
59.858870967741936,1.3120240119195754
60.07056451612903,1.2944039848542983
59.96975806451613,1.3348372690139279
59.778225806451616,1.360361897560858
60.171370967741936,1.332596694654034
60.63508064516129,1.314266650907455
60.211693548387096,1.3520089061029497
59.10282258064516,1.3925471832675318
59.788306451612904,1.367064981691299
